alert_id,asset_type,age_months,last_service_days_ago,fault_code,pressure_psi,temperature_celsius,criticality
ALERT-16972,Rooftop Unit,72,180,FTC-006,171.69085411301734,20.29796290105172,High
ALERT-16973,Air Handling Unit,32,555,FTC-006,151.44446621853862,24.07597289311018,High
ALERT-16974,Air Handling Unit,49,85,FTC-002,128.3064072644118,21.889286404102172,Medium
ALERT-16975,Air Handling Unit,112,596,FTC-001,151.71357796049978,22.74386535506617,High
ALERT-16976,Air Handling Unit,121,155,FTC-002,165.77165238817867,16.425108375798306,High
ALERT-16977,Rooftop Unit,96,65,FTC-003,166.993861764893,22.272542500780062,Medium
ALERT-16978,Air Handling Unit,19,549,FTC-003,161.85284732299664,23.455659670489265,High
ALERT-16979,Chiller,54,586,FTC-004,128.88622540290706,24.09562854645038,Medium
ALERT-16980,Air Handling Unit,115,131,FTC-002,122.02399834180055,29.28128520517974,High
ALERT-16981,Air Handling Unit,171,77,FTC-001,185.51092393064448,13.823959239395299,High
ALERT-16982,Chiller,77,679,FTC-004,154.1332093702999,20.27214529129708,Medium
ALERT-16983,Air Handling Unit,174,328,FTC-006,169.97732435830034,15.587043522481924,High
ALERT-16984,Air Handling Unit,76,292,FTC-006,165.85233234832683,14.100421510999963,High
ALERT-16985,Rooftop Unit,50,468,FTC-004,116.96395042571594,28.829407394880064,Medium
ALERT-16986,Air Handling Unit,21,262,FTC-003,143.4881660564924,18.886773394050998,Medium
ALERT-16987,Chiller,62,406,FTC-004,136.05214314289282,24.633724702045633,Medium
ALERT-16988,Chiller,127,87,FTC-005,162.98782181642207,12.590787558118473,Medium
ALERT-16989,Air Handling Unit,20,185,FTC-004,181.0360529901831,24.39912074664446,Medium
ALERT-16990,Rooftop Unit,105,496,FTC-006,142.42226020058462,20.910082609489013,High
ALERT-16991,Air Handling Unit,66,609,FTC-006,169.3765470031869,19.75812287615315,High
ALERT-16992,Air Handling Unit,94,704,FTC-001,144.67381298832933,18.693801201187036,High
ALERT-16993,Rooftop Unit,13,192,FTC-001,130.20153961450518,11.326501164345494,Medium
ALERT-16994,Air Handling Unit,29,183,FTC-006,164.47226902650678,18.984441434623598,High
ALERT-16995,Rooftop Unit,69,549,FTC-001,169.52710994096444,23.19171564915554,High
ALERT-16996,Rooftop Unit,100,444,FTC-001,114.28865403168805,24.660924943566556,High
ALERT-16997,Air Handling Unit,31,604,FTC-005,155.41105820179456,13.55382697865613,Medium
ALERT-16998,Rooftop Unit,175,46,FTC-001,178.2240012463083,17.33603984932499,High
ALERT-16999,Rooftop Unit,161,458,FTC-003,184.03136680675834,25.381427396677154,High
ALERT-17000,Boiler,122,397,FTC-005,136.9921313157275,28.329477262743623,Medium
ALERT-17001,Rooftop Unit,23,28,FTC-003,158.09604905083162,20.12168936755519,Medium
ALERT-17002,Chiller,141,638,FTC-005,179.24184946267104,25.379610359282665,High
ALERT-17003,Rooftop Unit,64,52,FTC-004,178.78461977426633,23.169710661310415,Low
ALERT-17004,Rooftop Unit,125,568,FTC-006,144.77065735819818,18.63757148231326,High
ALERT-17005,Rooftop Unit,29,282,FTC-001,135.92598714690197,20.946916928168218,High
ALERT-17006,Air Handling Unit,82,409,FTC-001,147.32747205542788,19.55611569217342,High
ALERT-17007,Air Handling Unit,75,407,FTC-005,148.4308243940607,24.100710362605472,Medium
ALERT-17008,Chiller,179,486,FTC-002,154.90386096969218,21.36504024313005,High
ALERT-17009,Rooftop Unit,98,346,FTC-001,125.97285232690744,20.46225083997154,High
ALERT-17010,Air Handling Unit,145,129,FTC-001,137.69076911389294,23.996917501904193,High
ALERT-17011,Rooftop Unit,20,176,FTC-006,189.50254708379686,15.983824404726215,High
ALERT-17012,Boiler,75,269,FTC-004,136.71544453661247,19.004966137746067,Medium
ALERT-17013,Rooftop Unit,70,171,FTC-006,145.41874759622087,14.802071781214323,High
ALERT-17014,Air Handling Unit,5,2,FTC-001,120.28040016702985,27.419103837096316,Medium
ALERT-17015,Air Handling Unit,94,713,FTC-005,135.54246822825323,26.0450304704116,High
ALERT-17016,Boiler,140,127,FTC-005,136.67367481762935,23.774285187261025,Medium
ALERT-17017,Rooftop Unit,122,155,FTC-005,131.69165926936506,17.433445861648586,Medium
ALERT-17018,Rooftop Unit,32,19,FTC-001,191.668915382251,22.731713288655687,High
ALERT-17019,Rooftop Unit,29,714,FTC-003,182.94312546851887,20.27563406215496,High
ALERT-17020,Rooftop Unit,21,545,FTC-002,161.27974190230836,22.031832532540683,High
ALERT-17021,Air Handling Unit,69,464,FTC-004,143.56153932049202,23.62142248675725,Medium
ALERT-17022,Air Handling Unit,28,435,FTC-006,170.7085020939119,14.954587446309437,High
ALERT-17023,Air Handling Unit,113,697,FTC-002,142.25505028490568,18.117517989003883,High
ALERT-17024,Chiller,165,225,FTC-003,108.36188488590466,21.241924324006074,High
ALERT-17025,Air Handling Unit,97,179,FTC-006,164.78003786822572,28.525377266422804,High
ALERT-17026,Rooftop Unit,28,18,FTC-003,154.38717808694085,23.36946443750596,Medium
ALERT-17027,Rooftop Unit,34,616,FTC-003,160.34405369991393,26.25547772447983,High
ALERT-17028,Air Handling Unit,16,154,FTC-003,153.6447984594599,25.484293931114877,Medium
ALERT-17029,Rooftop Unit,42,34,FTC-004,138.6764973683631,23.725863733066014,Low
ALERT-17030,Rooftop Unit,67,487,FTC-004,143.22771577137846,23.272330676195647,Medium
ALERT-17031,Rooftop Unit,144,229,FTC-001,184.7715636263179,21.73592974720768,High
ALERT-17032,Rooftop Unit,136,361,FTC-006,146.88335657925222,15.543142812189245,High
ALERT-17033,Rooftop Unit,59,142,FTC-006,150.4925578159592,23.531046799894572,High
ALERT-17034,Rooftop Unit,66,382,FTC-004,144.27282216468126,25.65784659660471,Medium
ALERT-17035,Air Handling Unit,15,336,FTC-002,123.0200952782214,22.703491845851563,High
ALERT-17036,Boiler,154,607,FTC-002,146.75369401306438,20.309989504428906,High
ALERT-17037,Rooftop Unit,18,416,FTC-003,184.00916563764406,16.856002216245546,High
ALERT-17038,Air Handling Unit,49,261,FTC-006,123.29809016758067,21.158037807518628,High
ALERT-17039,Rooftop Unit,126,683,FTC-003,159.37741843273665,20.424852409317456,High
ALERT-17040,Rooftop Unit,121,331,FTC-001,151.2684944303386,23.560771126820907,High
ALERT-17041,Rooftop Unit,178,324,FTC-003,123.29660254260705,18.253076874584806,High
ALERT-17042,Rooftop Unit,132,53,FTC-001,149.2019817073688,16.29718503015662,High
ALERT-17043,Rooftop Unit,51,79,FTC-004,162.73607300211313,23.35497577508235,Medium
ALERT-17044,Rooftop Unit,38,580,FTC-006,170.45452009941266,24.24231146777051,High
ALERT-17045,Boiler,139,282,FTC-004,152.79260315018365,27.710919559946362,Medium
ALERT-17046,Boiler,80,483,FTC-006,125.87789764111766,23.831579092613577,High
ALERT-17047,Boiler,173,686,FTC-001,156.44337383903377,30.0028976668371,High
ALERT-17048,Rooftop Unit,110,126,FTC-002,167.8882309455981,20.74463137635852,High
ALERT-17049,Air Handling Unit,60,420,FTC-001,159.79299398818785,15.641201962891087,High
ALERT-17050,Air Handling Unit,101,333,FTC-005,121.98544180953056,24.886976905249952,Medium
ALERT-17051,Air Handling Unit,91,407,FTC-004,129.11646648303326,29.103148158169272,Medium
ALERT-17052,Rooftop Unit,19,435,FTC-004,147.5997727572283,20.28333954666889,Medium
ALERT-17053,Rooftop Unit,39,465,FTC-006,151.71099878641954,22.23740112644833,High
ALERT-17054,Rooftop Unit,91,702,FTC-006,143.1251759721266,19.423694021893652,High
ALERT-17055,Air Handling Unit,107,719,FTC-006,125.03837098254922,22.421231740141327,High
ALERT-17056,Air Handling Unit,136,215,FTC-003,153.4545073960248,19.213296703613313,High
ALERT-17057,Chiller,86,147,FTC-004,150.52103269871145,22.091027356291786,Medium
ALERT-17058,Air Handling Unit,134,692,FTC-006,174.5741192685856,25.15794969610009,High
ALERT-17059,Boiler,57,170,FTC-001,144.04221315204575,25.07867134444417,High
ALERT-17060,Chiller,150,269,FTC-006,143.53280433290055,21.319386117581775,High
ALERT-17061,Air Handling Unit,35,416,FTC-006,149.84383175286078,29.3523697652438,High
ALERT-17062,Air Handling Unit,107,510,FTC-005,149.853787874654,24.097051701525736,Medium
ALERT-17063,Boiler,162,294,FTC-004,124.89660341917359,16.984765528791552,Medium
ALERT-17064,Chiller,44,201,FTC-001,107.18604116147452,23.925020689443024,High
ALERT-17065,Rooftop Unit,130,35,FTC-001,169.4376882201897,19.141632121079432,High
ALERT-17066,Air Handling Unit,171,169,FTC-003,182.1588003775111,21.125201967685044,High
ALERT-17067,Air Handling Unit,140,124,FTC-004,139.64806857628943,30.831473606849755,Medium
ALERT-17068,Boiler,74,36,FTC-002,157.11463713310496,26.074423916437333,High
ALERT-17069,Rooftop Unit,57,469,FTC-003,193.6076970975188,31.693088052263303,High
ALERT-17070,Rooftop Unit,49,627,FTC-005,132.06613661679927,17.238499670925435,Medium
ALERT-17071,Air Handling Unit,40,321,FTC-006,188.29147594060612,23.666079729307583,High
ALERT-17072,Rooftop Unit,132,479,FTC-001,170.65106192534358,27.48194550515888,High
ALERT-17073,Air Handling Unit,11,216,FTC-004,135.92927207178988,25.96303395326632,Low
ALERT-17074,Boiler,98,451,FTC-004,153.62810423741658,16.476450969488535,Medium
ALERT-17075,Air Handling Unit,92,408,FTC-006,173.61676914969559,26.177075252092745,High
ALERT-17076,Air Handling Unit,91,189,FTC-005,143.87798518547055,16.59883008771746,Medium
ALERT-17077,Rooftop Unit,109,167,FTC-005,162.97253122091828,22.240675503505667,Medium
ALERT-17078,Boiler,95,74,FTC-001,149.19294079605305,22.745025369813195,High
ALERT-17079,Chiller,167,711,FTC-005,112.3357391616973,29.09448491899218,High
ALERT-17080,Rooftop Unit,176,244,FTC-001,183.28680964854544,22.061774461326387,High
ALERT-17081,Rooftop Unit,66,154,FTC-006,184.51680132877627,21.6861502336549,High
ALERT-17082,Boiler,136,273,FTC-001,181.52608921755376,32.080955920901935,High
ALERT-17083,Air Handling Unit,60,587,FTC-001,141.7595962869,22.222975131298284,High
ALERT-17084,Rooftop Unit,29,534,FTC-002,151.24447251398243,23.721034647012935,High
ALERT-17085,Rooftop Unit,153,445,FTC-002,147.1809274258764,18.251282654703186,High
ALERT-17086,Air Handling Unit,168,285,FTC-005,134.27917947338094,12.43446857732864,High
ALERT-17087,Air Handling Unit,178,57,FTC-005,127.9090547980127,28.561437639938525,Medium
ALERT-17088,Air Handling Unit,52,312,FTC-005,156.87351456586185,26.5169845352743,Medium
ALERT-17089,Air Handling Unit,131,189,FTC-003,123.12134322540182,13.533115569984892,High
ALERT-17090,Chiller,40,304,FTC-002,166.32879151260178,29.888394612361438,High
ALERT-17091,Rooftop Unit,4,116,FTC-005,134.47840388967086,24.204502350108566,Low
ALERT-17092,Chiller,161,639,FTC-005,137.30494028489542,31.81838499068623,High
ALERT-17093,Air Handling Unit,13,387,FTC-004,151.35989778062086,18.666706794219117,Low
ALERT-17094,Air Handling Unit,35,634,FTC-002,162.62438190497096,20.70741896317345,High
ALERT-17095,Rooftop Unit,45,626,FTC-003,131.29354910021422,19.081864275962317,High
ALERT-17096,Rooftop Unit,103,337,FTC-006,162.68162099547047,18.5682851777166,High
ALERT-17097,Air Handling Unit,69,576,FTC-004,135.24805507618925,23.19242339156711,Medium
ALERT-17098,Rooftop Unit,24,288,FTC-006,130.31458928261566,21.993041331148355,High
ALERT-17099,Air Handling Unit,140,618,FTC-004,153.41248946188327,22.637769989920244,High
ALERT-17100,Rooftop Unit,157,671,FTC-001,125.62955503016948,19.87677687020324,High
ALERT-17101,Rooftop Unit,35,422,FTC-001,120.85760075206981,32.134619958918,High
ALERT-17102,Chiller,147,87,FTC-001,133.84719830087093,16.226251756227235,High
ALERT-17103,Chiller,78,295,FTC-002,125.09993552207112,27.61489984992589,High
ALERT-17104,Air Handling Unit,46,259,FTC-001,147.09041947820643,23.79682390169276,High
ALERT-17105,Air Handling Unit,110,226,FTC-001,116.25116884876678,21.126417259085613,High
ALERT-17106,Rooftop Unit,24,487,FTC-004,133.1457142480867,16.173180826651556,Medium
ALERT-17107,Air Handling Unit,83,83,FTC-001,147.7020200485897,20.126080565323264,High
ALERT-17108,Boiler,158,636,FTC-002,144.18240341884132,23.203426297144233,High
ALERT-17109,Air Handling Unit,17,280,FTC-006,156.4602693717311,15.401970447769681,High
ALERT-17110,Air Handling Unit,85,50,FTC-002,124.95777971206839,24.328227001889807,High
ALERT-17111,Air Handling Unit,137,620,FTC-005,182.0554493958677,25.10010631424285,High
ALERT-17112,Rooftop Unit,89,220,FTC-002,150.89197033913993,24.27861332770821,High
ALERT-17113,Rooftop Unit,163,154,FTC-006,148.917515108293,22.1096646698678,High
ALERT-17114,Air Handling Unit,61,693,FTC-001,136.90908223799738,26.17719732072653,High
ALERT-17115,Rooftop Unit,134,19,FTC-005,161.80606429900547,26.519568659717596,Medium
ALERT-17116,Air Handling Unit,163,329,FTC-003,128.5708050633218,19.623918290056054,High
ALERT-17117,Air Handling Unit,26,442,FTC-001,154.08051346684607,26.769156353124735,High
ALERT-17118,Rooftop Unit,102,239,FTC-002,137.83005430257901,22.645921565108498,High
ALERT-17119,Rooftop Unit,126,399,FTC-001,134.88306404343683,15.670881501157801,High
ALERT-17120,Rooftop Unit,154,335,FTC-006,172.56163601503727,25.732835005300196,High
ALERT-17121,Rooftop Unit,80,312,FTC-006,153.40705075923262,22.224617569590595,High
ALERT-17122,Air Handling Unit,39,647,FTC-003,172.1126907348106,20.13758214826088,High
ALERT-17123,Air Handling Unit,80,151,FTC-005,141.25921046381313,23.631236406189025,Medium
ALERT-17124,Chiller,82,304,FTC-005,112.31395017036941,15.285762544608467,Medium
ALERT-17125,Chiller,133,188,FTC-004,171.8910410344803,24.506790644727925,Medium
ALERT-17126,Air Handling Unit,79,550,FTC-005,154.09648641236078,17.780249427017086,Medium
ALERT-17127,Chiller,64,482,FTC-003,143.41051115355043,20.900289115860346,High
ALERT-17128,Rooftop Unit,60,391,FTC-001,145.68987832377238,16.508197939641942,High
ALERT-17129,Rooftop Unit,75,237,FTC-003,151.84160814990756,28.25620118062641,Medium
ALERT-17130,Rooftop Unit,167,209,FTC-003,179.88230910757568,21.645441884211913,High
ALERT-17131,Rooftop Unit,18,48,FTC-005,146.16630658719444,20.035892457601058,Low
ALERT-17132,Rooftop Unit,6,51,FTC-002,153.03837433593517,15.137410655601636,Medium
ALERT-17133,Chiller,72,220,FTC-001,122.67500062168715,23.389217090063678,High
ALERT-17134,Air Handling Unit,13,312,FTC-006,185.98497822508185,23.744331053918966,High
ALERT-17135,Air Handling Unit,74,469,FTC-003,175.2053777423058,27.5570722824857,High
ALERT-17136,Chiller,107,159,FTC-004,169.69914494848643,17.87834517472555,Medium
ALERT-17137,Rooftop Unit,108,654,FTC-006,164.86713315592738,23.80788205287662,High
ALERT-17138,Rooftop Unit,144,182,FTC-006,127.64732054936161,21.201099107174308,High
ALERT-17139,Air Handling Unit,69,680,FTC-006,136.00616755592372,25.83804694320044,High
ALERT-17140,Air Handling Unit,122,203,FTC-001,124.43656151482519,16.141687056387774,High
ALERT-17141,Rooftop Unit,32,579,FTC-005,169.05148104840063,23.421065871815248,Medium
ALERT-17142,Chiller,8,118,FTC-002,152.41580339290675,21.170249109935327,Medium
ALERT-17143,Air Handling Unit,128,726,FTC-004,141.7642339935156,21.97172943664218,High
ALERT-17144,Air Handling Unit,77,358,FTC-006,152.72336405791305,24.904403931709787,High
ALERT-17145,Air Handling Unit,111,88,FTC-003,138.73368377858264,22.49267397702117,Medium
ALERT-17146,Chiller,55,52,FTC-004,119.29145523180185,28.187981457312507,Medium
ALERT-17147,Boiler,160,316,FTC-003,149.2759545582915,17.114195100707807,High
ALERT-17148,Air Handling Unit,83,440,FTC-001,182.85437195029354,23.530483816898982,High
ALERT-17149,Chiller,140,473,FTC-002,182.36548800050957,22.56548700043576,High
ALERT-17150,Air Handling Unit,32,416,FTC-006,141.15822812031737,18.63999696229676,High
ALERT-17151,Air Handling Unit,156,305,FTC-001,147.14914307780595,20.554972337139162,High
ALERT-17152,Air Handling Unit,176,575,FTC-002,157.12538564849874,28.884535911964598,High
ALERT-17153,Rooftop Unit,162,679,FTC-001,130.88110693596067,27.408561785067366,High
ALERT-17154,Air Handling Unit,52,593,FTC-005,139.48844990909984,26.14660927213338,Medium
ALERT-17155,Air Handling Unit,117,326,FTC-003,145.2860209862827,21.146669151605643,High
ALERT-17156,Rooftop Unit,76,228,FTC-003,177.9152467901074,27.46688400772934,Medium
ALERT-17157,Air Handling Unit,143,543,FTC-001,146.6968460175552,26.749839928069036,High
ALERT-17158,Rooftop Unit,179,320,FTC-003,189.27195093054263,23.8743586575432,High
ALERT-17159,Rooftop Unit,130,499,FTC-006,152.2324480828874,22.382797024426825,High
ALERT-17160,Air Handling Unit,149,336,FTC-005,158.37955421048807,25.362592624523995,High
ALERT-17161,Rooftop Unit,53,208,FTC-001,182.0463706973181,22.27137165120768,High
ALERT-17162,Chiller,65,567,FTC-003,152.81848839894263,16.17413043149678,High
ALERT-17163,Air Handling Unit,19,2,FTC-002,161.45484480378127,17.103582670404627,Medium
ALERT-17164,Rooftop Unit,41,143,FTC-005,149.4016594187886,22.103303422893863,Low
ALERT-17165,Rooftop Unit,50,126,FTC-006,139.3108275682446,21.401294988027555,High
ALERT-17166,Rooftop Unit,34,366,FTC-004,161.206534406616,20.457376014936255,Medium
ALERT-17167,Rooftop Unit,111,552,FTC-005,164.92764974170746,21.310180513359626,High
ALERT-17168,Rooftop Unit,46,647,FTC-005,195.7995606865743,24.872667934562287,High
ALERT-17169,Boiler,44,675,FTC-005,122.27528473996021,27.82296806312799,Medium
ALERT-17170,Rooftop Unit,166,194,FTC-005,180.87817915612482,18.725138410517566,High
ALERT-17171,Air Handling Unit,150,482,FTC-006,162.94728518850573,23.787285649119198,High
ALERT-17172,Rooftop Unit,92,198,FTC-001,115.99968536734902,22.620881849810647,High
ALERT-17173,Rooftop Unit,155,150,FTC-003,148.9136410304615,20.73058161658093,High
ALERT-17174,Air Handling Unit,106,347,FTC-006,138.52926880505882,20.38196742032273,High
ALERT-17175,Rooftop Unit,39,85,FTC-003,144.88727365876423,18.692267544606796,Medium
ALERT-17176,Rooftop Unit,25,469,FTC-002,151.88243993217787,22.27542942214864,High
ALERT-17177,Air Handling Unit,24,425,FTC-001,150.45235662384204,20.021911361503076,High
ALERT-17178,Chiller,47,140,FTC-003,154.9987742650719,21.616071927462656,Medium
ALERT-17179,Air Handling Unit,50,605,FTC-003,149.7125823093892,26.39699419345761,High
ALERT-17180,Rooftop Unit,146,350,FTC-005,131.6099916936256,16.948536658699005,High
ALERT-17181,Rooftop Unit,33,68,FTC-001,143.21882460553462,27.055529477103086,Medium
ALERT-17182,Air Handling Unit,156,61,FTC-004,142.13674878221187,21.80266906165246,Medium
ALERT-17183,Rooftop Unit,96,95,FTC-001,142.4940117369676,19.655946302887482,High
ALERT-17184,Rooftop Unit,109,400,FTC-005,152.2073365023123,27.526035889932206,Medium
ALERT-17185,Air Handling Unit,152,357,FTC-001,118.81259583562826,23.96650774157016,High
ALERT-17186,Air Handling Unit,150,373,FTC-005,141.13716937549364,32.814858317264,Medium
ALERT-17187,Boiler,163,718,FTC-001,139.29989789011287,32.807148931120715,High
ALERT-17188,Rooftop Unit,110,664,FTC-006,166.36217244453303,13.814330181471561,High
ALERT-17189,Rooftop Unit,114,632,FTC-004,152.9704377039295,28.73801630890721,High
ALERT-17190,Rooftop Unit,76,301,FTC-001,132.28337895327604,26.783577508483113,High
ALERT-17191,Air Handling Unit,156,417,FTC-006,120.8707606126364,18.108924275167595,High
ALERT-17192,Rooftop Unit,95,633,FTC-001,186.26986604001135,21.736876450883095,High
ALERT-17193,Rooftop Unit,150,541,FTC-002,147.41263127650853,24.381313588890613,High
ALERT-17194,Boiler,19,331,FTC-005,144.92919545606938,25.390197688060113,Medium
ALERT-17195,Boiler,179,128,FTC-003,175.71295214317715,24.030828872104564,High
ALERT-17196,Rooftop Unit,85,384,FTC-006,147.2871839371538,17.83049226159792,High
ALERT-17197,Air Handling Unit,171,494,FTC-003,169.86579667327698,17.278125843346952,High
ALERT-17198,Air Handling Unit,101,479,FTC-001,138.3184476249072,30.813246573434846,High
ALERT-17199,Chiller,70,10,FTC-004,161.12990868645286,26.292920000549863,Low
ALERT-17200,Chiller,83,581,FTC-006,152.5235832691395,20.01678288580442,High
ALERT-17201,Chiller,90,39,FTC-004,138.4472378070235,16.887949709130268,Low
ALERT-17202,Rooftop Unit,30,553,FTC-003,137.07318787131018,22.511395962987255,Medium
ALERT-17203,Air Handling Unit,130,605,FTC-004,193.0477601092267,19.88488152987794,High
ALERT-17204,Boiler,27,551,FTC-003,161.71760589407637,21.622473814550357,High
ALERT-17205,Air Handling Unit,91,668,FTC-005,136.86517743653164,18.342911460199538,High
ALERT-17206,Air Handling Unit,56,457,FTC-006,123.58984158901772,14.099913890503299,High
ALERT-17207,Boiler,158,105,FTC-005,119.04099404013527,16.002745498359076,Medium
ALERT-17208,Air Handling Unit,52,103,FTC-004,149.94976888576872,22.34384546055238,Low
ALERT-17209,Rooftop Unit,31,3,FTC-005,149.28698012516446,21.436415204736303,Low
ALERT-17210,Air Handling Unit,88,278,FTC-001,137.6093366053266,25.781006854133263,High
ALERT-17211,Rooftop Unit,71,116,FTC-006,152.9262792253771,21.0461959982225,High
ALERT-17212,Rooftop Unit,93,82,FTC-002,153.31945691160868,25.184468230949488,High
ALERT-17213,Boiler,48,126,FTC-004,141.94487670402654,19.856609555538107,Low
ALERT-17214,Air Handling Unit,148,356,FTC-002,170.31173332773903,15.318051964640262,High
ALERT-17215,Rooftop Unit,17,329,FTC-005,148.26583570223278,22.087262740911733,Medium
ALERT-17216,Air Handling Unit,139,221,FTC-003,122.61036277034566,26.963753269816788,High
ALERT-17217,Boiler,135,108,FTC-001,112.51875042751388,18.128065651222464,High
ALERT-17218,Rooftop Unit,41,4,FTC-001,167.93050634042538,21.214412567332158,Medium
ALERT-17219,Air Handling Unit,28,242,FTC-005,136.30585322454309,24.66996699325409,Medium
ALERT-17220,Rooftop Unit,41,165,FTC-006,89.76418344410378,10.817858441188685,High
ALERT-17221,Rooftop Unit,44,358,FTC-004,130.99258970054524,18.229663115562047,Medium
ALERT-17222,Rooftop Unit,178,188,FTC-001,167.68554360586,24.04846732939978,High
ALERT-17223,Rooftop Unit,91,459,FTC-003,114.43758490620232,25.69049390740961,High
ALERT-17224,Rooftop Unit,177,516,FTC-001,121.1584464454775,23.31218438590106,High
ALERT-17225,Air Handling Unit,159,463,FTC-003,154.65018059731352,30.8351330923469,High
ALERT-17226,Rooftop Unit,26,343,FTC-006,143.84881310505432,16.352156524667794,High
ALERT-17227,Chiller,45,303,FTC-003,131.6410187691906,25.314536597929994,Medium
ALERT-17228,Rooftop Unit,90,555,FTC-005,168.06913374392968,28.14890634980018,Medium
ALERT-17229,Rooftop Unit,39,540,FTC-005,149.12125443696712,25.302004485260706,Medium
ALERT-17230,Rooftop Unit,99,317,FTC-003,155.43596848860554,25.82904115762242,High
ALERT-17231,Air Handling Unit,75,389,FTC-001,170.2919438219581,21.895133636064912,High
ALERT-17232,Rooftop Unit,24,603,FTC-006,131.09558632043996,27.190064873558665,High
ALERT-17233,Chiller,47,308,FTC-002,169.88588146435546,21.2316344670164,High
ALERT-17234,Chiller,169,444,FTC-005,162.14490034397127,16.053664916497706,High
ALERT-17235,Rooftop Unit,125,54,FTC-005,144.72435399581758,13.78296616860208,Medium
ALERT-17236,Chiller,83,153,FTC-003,122.13029149860242,20.876071376716116,Medium
ALERT-17237,Boiler,104,156,FTC-006,132.63264446306763,19.352838695589707,High
ALERT-17238,Rooftop Unit,153,11,FTC-003,146.16381022820246,13.919737808008932,High
ALERT-17239,Chiller,136,703,FTC-006,123.79246009107425,22.23424272516553,High
ALERT-17240,Boiler,146,510,FTC-005,164.41482576604864,32.0740053526621,High
ALERT-17241,Boiler,32,338,FTC-005,148.1144844470209,24.142807765344617,Medium
ALERT-17242,Chiller,130,148,FTC-005,123.15396579569199,20.22506365202066,Medium
ALERT-17243,Boiler,149,691,FTC-005,158.9486784206248,23.429126369096743,High
ALERT-17244,Rooftop Unit,82,565,FTC-003,165.47780443779754,19.80928537934774,High
ALERT-17245,Rooftop Unit,33,243,FTC-004,155.63720774511978,18.471145960942803,Medium
ALERT-17246,Air Handling Unit,147,292,FTC-002,189.2538206465834,26.636637281748417,High
ALERT-17247,Air Handling Unit,131,238,FTC-003,139.16753660235662,23.69728460206472,High
ALERT-17248,Rooftop Unit,16,127,FTC-003,165.67457010400793,22.924224580707545,Medium
ALERT-17249,Rooftop Unit,78,430,FTC-006,132.68957211646875,18.81283006265502,High
ALERT-17250,Rooftop Unit,48,630,FTC-002,182.75512293134207,20.316837419344346,High
ALERT-17251,Rooftop Unit,101,487,FTC-004,178.67611929169934,19.962565316871956,High
ALERT-17252,Rooftop Unit,25,350,FTC-005,153.94504125002516,19.32463904375285,Medium
ALERT-17253,Air Handling Unit,15,285,FTC-002,154.86496388759252,18.669401824053285,High
ALERT-17254,Air Handling Unit,153,384,FTC-003,160.1507643749132,25.873872843519266,High
ALERT-17255,Boiler,83,38,FTC-004,119.79469124058674,18.37567950408816,Medium
ALERT-17256,Rooftop Unit,64,50,FTC-001,150.16446211576803,23.41347159068652,High
ALERT-17257,Rooftop Unit,19,73,FTC-004,142.7870750532735,20.064667681101607,Low
ALERT-17258,Rooftop Unit,178,722,FTC-003,161.3194609121798,23.17435868482415,High
ALERT-17259,Chiller,66,341,FTC-002,116.79239609673897,24.6806650521227,High
ALERT-17260,Rooftop Unit,57,560,FTC-003,153.04088994334276,16.509148856769364,High
ALERT-17261,Chiller,105,705,FTC-006,156.9795549385463,17.313713819526967,High
ALERT-17262,Air Handling Unit,150,290,FTC-001,143.47361791939764,19.759280199801488,High
ALERT-17263,Chiller,163,494,FTC-002,146.38195164897527,19.28143753799918,High
ALERT-17264,Rooftop Unit,128,185,FTC-006,163.1134789183679,20.044006034048593,High
ALERT-17265,Air Handling Unit,134,646,FTC-005,152.67272941364283,24.19389758677513,High
ALERT-17266,Rooftop Unit,157,156,FTC-002,108.98037088936357,26.968085155207167,High
ALERT-17267,Chiller,124,193,FTC-004,133.770737707182,26.788146125410766,Medium
ALERT-17268,Rooftop Unit,24,156,FTC-004,93.64315276146829,26.537160528792036,Medium
ALERT-17269,Air Handling Unit,62,119,FTC-006,165.51855385668696,19.11523185113663,High
ALERT-17270,Rooftop Unit,24,433,FTC-001,195.37558069308727,21.72807008787884,High
ALERT-17271,Air Handling Unit,96,278,FTC-006,144.043148752262,29.33694192895974,High
ALERT-17272,Chiller,110,240,FTC-003,142.9849003119742,19.476655221391297,High
ALERT-17273,Rooftop Unit,121,166,FTC-006,181.97580835243105,17.339310864546693,High
ALERT-17274,Rooftop Unit,37,211,FTC-002,155.11517086679308,21.369916453200577,High
ALERT-17275,Rooftop Unit,73,315,FTC-005,151.78358859951823,25.910569640392442,Medium
ALERT-17276,Rooftop Unit,124,669,FTC-001,151.70932570573115,20.625294327896135,High
ALERT-17277,Air Handling Unit,135,188,FTC-003,130.35174055194503,20.556432712208828,High
ALERT-17278,Rooftop Unit,90,726,FTC-004,108.36697899318118,16.399653144231596,High
ALERT-17279,Rooftop Unit,32,331,FTC-001,160.6145559811393,20.48948820801094,High
ALERT-17280,Air Handling Unit,107,403,FTC-001,146.43315449366287,22.67350921417306,High
ALERT-17281,Boiler,73,550,FTC-001,180.61750345826113,16.35731213710473,High
ALERT-17282,Rooftop Unit,25,55,FTC-002,144.89282121586314,21.231126687143494,Medium
ALERT-17283,Air Handling Unit,69,631,FTC-004,132.9156235662411,26.68690173388594,Medium
